title_id	ordering	attribute
tt0068990	22	cable TV title
tt0069010	4	premi̬re title
tt0069057	10	video box title
tt0069087	8	alternative spelling
tt0069095	26	transliterated title
tt0069317	3	informal literal title
tt0069404	3	orthographically correct title
tt0069576	15	unauthorized video title
tt0069608	13	fifth season title
tt0069624	3	long title
tt0069697	15	informal literal title
tt0069700	25	video box title
tt0069741	2	transliterated title
tt0069741	3	literal translation of working title
tt0069745	31	complete title
tt0069745	4	X-rated version
tt0069760	1	premi̬re title
tt0069791	4	reissue title
tt0069795	7	DVD box title
tt0069834	23	alternative spelling
tt0069850	13	reissue title
tt0069958	10	DVD box title
tt0069960	8	transliterated title
tt0070003	6	theatrical title
tt0070017	21	transliterated title
tt0070022	9	alternative spelling
tt0070023	2	transliterated title
tt0070030	2	new title
tt0070083	11	transliterated title
tt0070107	7	new title
tt0070124	15	transliterated title
tt0070133	16	rerun title
tt0070146	8	complete title
tt0070243	1	8mm release title
tt0070280	14	reissue title
tt0070332	13	poster title
tt0070350	15	reissue title
tt0070359	5	transliterated title
tt0070472	9	reissue title
tt0070493	1	poster title
tt0070547	9	premi̬re title
tt0070559	3	transliterated title
tt0070566	6	informal literal English title
tt0070641	4	original subtitled version
tt0070649	4	transliterated title
tt0070727	6	video box title
tt0070782	15	transliterated title
tt0070800	25	short title
tt0070819	24	reissue title
tt0070852	17	complete title
tt0070903	18	video box title
tt0070968	11	transliterated title
tt0071000	5	informal alternative title
tt0071017	5	new title
tt0071054	17	dubbed version
tt0071161	19	dubbed version
tt0071166	1	reissue title
tt0071248	4	short title
tt0071253	5	transliterated title
tt0071256	4	transliterated title
tt0071275	10	restored version
tt0071282	16	poster title
tt0071323	2	recut version
tt0071336	2	video box title
tt0071384	4	original subtitled version
tt0071396	17	reissue title
tt0071483	16	literal English title
tt0071518	16	reissue title
tt0071527	1	transliterated title
tt0071535	14	informal alternative title
tt0071596	4	video box title
tt0071695	7	subtitle
tt0071701	4	poster title
tt0071762	22	transliterated title
tt0071768	5	literal English title
tt0071866	26	alternative spelling
tt0071880	17	video box title
tt0071899	2	poster title
tt0071994	8	original subtitled version
tt0072007	2	reissue title
tt0072034	20	transliterated title
tt0072055	11	dubbed version
tt0072055	1	poster title
tt0072123	7	video box title
tt0072125	8	reissue title
tt0072217	2	pre-release title
tt0072251	24	new title
tt0072268	5	theatrical title
tt0072277	13	video box title
tt0072307	9	theatrical title
tt0072414	7	pre-release title
tt0072476	3	complete title
tt0072547	21	transliterated title
tt0072575	1	long title
tt0072584	2	complete title
tt0072678	5	poster title
tt0072687	8	reissue title
tt0072701	20	alternative spelling
tt0072717	10	DVD box title
tt0072717	2	literal title
tt0072736	5	poster title
tt0072752	19	transliterated title
tt0072777	8	literal English title
tt0072856	18	DVD box title
tt0072899	13	X-rated version
tt0072951	24	transliterated title
tt0073006	10	segment title
tt0073059	5	reissue title
tt0073078	11	video box title
tt0073125	1	DVD box title
tt0073206	15	censored version
tt0073210	2	transliterated title
tt0073338	4	literal English title
tt0073341	17	complete title
tt0073363	5	literal English title
tt0073581	3	informal title
tt0073623	15	transliterated title
tt0073636	2	promotional title
tt0073639	4	transliterated title
tt0073714	9	video box title
tt0073726	27	informal alternative title
tt0073728	6	poster title
tt0073768	11	review title
tt0073768	1	DVD box title
tt0073797	5	transliterated title
tt0073822	22	transliterated title
tt0073836	13	poster title
tt0073880	10	theatrical title
tt0073972	26	transliterated title
tt0073994	8	informal literal title
tt0074101	8	transliterated title
tt0074108	16	reissue title
tt0074113	13	DVD box title
tt0074195	1	X-rated version
tt0074226	21	reissue title
tt0074427	10	reissue title
tt0074434	6	DVD box title
tt0074443	8	complete title
tt0074477	6	video box title
tt0074510	3	video box title
tt0074524	13	new title
tt0074539	1	informal literal title
tt0074544	5	informal short title
tt0074614	2	poster title
tt0074621	10	dubbed version
tt0074646	10	informal title
tt0074678	3	alternative spelling
tt0074682	28	reissue title
tt0074766	1	alternative spelling
tt0074885	4	video box title
tt0074899	18	literal title
tt0074901	8	video box title
tt0074958	18	video box title
tt0075111	2	uncensored intended title
tt0075166	21	video box title
tt0075172	9	transliterated title
tt0075201	12	alternative spelling
tt0075263	30	literal English title
tt0075307	17	theatrical title
tt0075307	18	theatrical title
tt0075322	14	informal alternative title
tt0075330	7	transliterated title
tt0075370	11	video box title
tt0075436	9	poster title
tt0075483	1	new title
tt0075488	1	alternative spelling
tt0075505	2	alternative spelling
tt0075517	1	video box title
tt0075561	27	dubbed version
tt0075617	4	transliterated title
tt0075633	46	literal title
tt0075642	3	DVD box title
tt0075653	1	informal English title
tt0075776	11	original subtitled version
tt0075806	10	video box title
tt0075811	20	literal title
tt0075811	3	literal title
tt0075811	45	literal title
tt0075811	5	literal title
tt0075815	15	transliterated title
tt0075888	1	transliterated title
tt0075975	9	transliterated title
tt0075982	2	reissue title
tt0076009	44	video box title
tt0076024	3	video box title
tt0076211	27	transliterated title
tt0076327	17	original subtitled version
tt0076411	9	informal title
tt0076517	20	original subtitled version
tt0076582	13	reissue title
tt0076618	16	8mm release title
tt0076624	5	pre-release title
tt0076637	7	transliterated title
tt0076686	13	new title
tt0076726	14	informal title
tt0076759	126	new title
tt0076759	70	reissue title
tt0076759	91	reissue title
tt0076825	22	new title
tt0076832	16	transliterated title
tt0076864	3	literal English title
tt0076875	7	literal title
tt0076903	3	informal literal title
tt0077037	1	informal literal title
tt0077234	24	complete title
tt0077246	8	dubbed version
tt0077289	15	complete title
tt0077318	9	video box title
tt0077328	24	theatrical title
tt0077336	2	dubbed version
tt0077416	48	original subtitled version
tt0077476	1	transliterated title
tt0077492	17	transliterated title
tt0077505	16	dubbed version
tt0077587	5	video box title
tt0077666	7	alternative spelling
tt0077687	34	transliterated title
tt0077728	27	video box title
tt0077728	5	complete title
tt0077827	10	original subtitled version
tt0077886	4	alternative spelling
tt0078007	3	poster title
tt0078012	25	segment title
tt0078034	16	transliterated title
tt0078143	5	informal literal title
tt0078194	13	reissue title
tt0078242	1	poster title
tt0078249	10	subtitle
tt0078251	7	original subtitled version
tt0078389	22	long title
tt0078437	16	reissue title
tt0078492	23	transliterated title
tt0078697	12	video box title
tt0078714	4	3-D video title
tt0078728	4	reissue title
tt0078737	4	original subtitled version
tt0078753	25	theatrical title
tt0078788	37	longer version
tt0078908	26	video box title
tt0078916	17	reissue title
tt0079029	3	alternative spelling
tt0079103	1	theatrical title
tt0079145	9	informal literal title
tt0079224	1	video box title
tt0079268	13	transliterated title
tt0079322	22	reissue title
tt0079401	6	video box title
tt0079411	6	informal title
tt0079509	10	DVD box title
tt0079520	20	alternative spelling
tt0079640	16	theatrical title
tt0079701	3	literal English title
tt0079704	4	closing credits title
tt0079820	26	original subtitled version
tt0079871	24	video box title
tt0079894	13	video box title
tt0079946	36	alternative spelling
tt0079957	2	video box title
tt0079964	8	video box title
tt0080038	15	transliterated title
tt0080109	2	transliterated title
tt0080130	32	informal literal title
tt0080376	1	informal English title
tt0080556	2	poster title
tt0080605	1	video box title
tt0080855	3	transliterated title
tt0080869	5	video box title
tt0080870	12	video box title
tt0080889	7	transliterated title
tt0080917	3	alternative spelling
tt0080929	9	transliterated title
tt0080973	1	soft porn version
tt0081070	31	new title
tt0081296	1	literal title
tt0081421	19	reissue title
tt0081455	33	original subtitled version
tt0081479	6	video box title
tt0081481	6	literal English title
tt0081528	2	reissue title
tt0081572	4	bowdlerized title
tt0081696	18	dubbed version
tt0081707	3	complete title
tt0081726	3	rerun title
tt0081793	12	dubbed version
tt0081915	2	DVD box title
tt0081991	23	transliterated title
tt0082096	22	informal literal title
tt0082307	44	promotional title
tt0082349	2	video box title
tt0082351	17	informal literal title
tt0082431	3	transliterated title
tt0082479	22	informal English title
tt0082517	51	segment title
tt0082611	13	video box title
tt0082620	10	DVD menu title
tt0082622	19	original subtitled version
tt0082689	6	literal English title
tt0082702	1	transliterated title
tt0082779	14	complete title
tt0082818	19	video box title
tt0082880	7	transliterated title
tt0082900	9	transliterated title
tt0082910	49	short title
tt0082951	27	video box title
tt0082966	40	video box title
tt0082970	13	short title
tt0083015	20	complete title
tt0083043	6	video box title
tt0083063	2	alternative transliteration
tt0083075	3	TV listings title
tt0083162	10	literal title
tt0083162	46	poster title
tt0083205	2	video box title
tt0083215	16	poster title
tt0083261	24	informal title
tt0083271	8	literal title
tt0083272	2	dubbed version
tt0083349	1	alternative spelling
tt0083511	5	complete title
tt0083577	1	alternative spelling
tt0083585	18	literal English title
tt0083701	2	video box title
tt0083722	13	transliterated title
tt0083739	19	informal title
tt0083791	23	dubbed version
tt0083799	9	alternative spelling
tt0083801	16	Cannes festival title
tt0083907	27	dubbed version
tt0083908	21	new title
tt0083915	14	video box title
tt0084028	26	informal title
tt0084071	20	informal title
tt0084100	8	anthology series
tt0084153	8	poster title
tt0084183	5	informal literal title
tt0084244	4	complete title
tt0084266	29	video box title
tt0084287	3	series title
tt0084298	23	dubbed version
tt0084298	28	cable TV title
tt0084316	23	informal literal title
tt0084333	4	informal title
tt0084434	31	transliterated title
tt0084503	37	reissue title
tt0084518	19	complete title
tt0084556	1	DVD box title
tt0084556	38	new title
tt0084648	5	transliterated title
tt0084654	6	series title
tt0084727	3	video box title
tt0084777	38	reissue title
tt0084827	18	DVD box title
tt0084869	27	video CD title
tt0084894	2	short title
tt0084903	4	promotional title
tt0084931	1	cable TV title
tt0085017	13	complete title
tt0085041	3	video box title
tt0085182	4	dubbed version
tt0085190	18	theatrical title
tt0085319	6	transliterated title
tt0085327	25	reissue title
tt0085327	33	DVD menu title
tt0085334	8	cable TV title
tt0085382	15	video box title
tt0085437	6	dubbed version
tt0085446	1	soft porn version
tt0085456	3	short title
tt0085463	4	X-rated version
tt0085509	4	video box title
tt0085513	1	transliterated title
tt0085688	8	cable TV title
tt0085729	4	cable TV title
tt0085830	3	literal title
tt0085859	15	short title
tt0085891	21	complete title
tt0085916	6	literal title
tt0085945	5	video box title
tt0085956	2	video box title
tt0086006	15	video box title
tt0086062	2	original subtitled version
tt0086135	11	alternative spelling
tt0086135	14	video box title
tt0086143	33	video box title
tt0086149	23	transliterated title
tt0086172	3	literal English title
tt0086186	2	video box title
tt0086263	6	alternative spelling
tt0086296	1	long title
tt0086349	7	reissue title
tt0086357	11	theatrical title
tt0086361	6	original subtitled version
tt0086393	32	original script title
tt0086410	24	DVD box title
tt0086429	18	video box title
tt0086508	14	video box title
tt0086598	2	short title
tt0086631	9	alternative spelling
tt0086764	4	segment title
tt0086779	23	second season title
tt0086779	25	fourth season title
tt0086779	4	third season title
tt0086779	57	fourth season title
tt0086779	77	fifth season title
tt0086856	14	transliterated title
tt0086881	2	informal title
tt0086890	14	transliterated title
tt0086979	1	original subtitled version
tt0086984	27	transliterated title
tt0086993	18	informal title
tt0087001	24	transliterated title
tt0087123	8	original subtitled version
tt0087174	22	theatrical title
tt0087194	1	dubbed version
tt0087231	25	alternative spelling
tt0087354	11	Cannes festival title
tt0087402	5	alternative spelling
tt0087461	14	dubbed version
tt0087505	2	literal title
tt0087523	1	censored version
tt0087537	9	informal literal title
tt0087544	52	reissue title
tt0087629	5	informal short title
tt0087660	4	dubbed version
tt0087699	4	transliterated title
tt0087800	53	alternative transliteration
tt0087865	3	promotional title
tt0088103	12	subtitle
tt0088156	5	promotional title
tt0088247	60	unauthorized video title
tt0088280	7	video box title
tt0088393	10	video box title
tt0088459	10	long title
tt0088527	21	literal title
tt0088528	38	new title
tt0088573	16	alternative spelling
